"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00025331","PALMER AIRPORT, AK US","2017-03-16","0.00",",,W,2400",,,"23",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-17","0.00",",,W,2400",,,"19",",,W","-1",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-18","0.00",",,W,2400",,,"21",",,W","-3",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-19","0.00",",,W,2400",,,"25",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-20","0.00",",,W,2400",,,"32",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-21","0.00",",,W,2400",,,"29",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-22","0.00",",,W,2400",,,"28",",,W","8",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-23","0.00",",,W,2400",,,"30",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-24","0.00",",,W,2400",,,"29",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-25","0.00",",,W,2400",,,"31",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-26","0.00",",,W,2400",,,"33",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-27","0.00","T,,W,2400",,,"31",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-28","0.14",",,W,2400",,,"36",",,W","24",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-29","0.34",",,W,2400",,,"32",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-30","0.00","T,,W,2400",,,"37",",,W","19",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-03-31","0.00",",,W,2400",,,"43",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-01","0.00",",,W,2400",,,"42",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-02","0.00",",,W,2400",,,"43",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-03","0.00",",,W,2400",,,"42",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-04","0.00",",,W,2400",,,"45",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-05","0.00","T,,W,2400",,,"51",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-06","0.00",",,W,2400",,,"47",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-07","0.00",",,W,2400",,,"48",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-08","0.00",",,W,2400",,,"49",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-09","0.00",",,W,2400",,,"46",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-10","0.00",",,W,2400",,,"45",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-11","0.00",",,W,2400",,,"51",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-12","0.00",",,W,2400",,,"54",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-13","0.00",",,W,2400",,,"56",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-14","0.00",",,W,2400",,,"57",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-15","0.00",",,W,2400",,,"56",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-16","0.00",",,W,2400",,,"47",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-17","0.00",",,W,2400",,,"50",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-18","0.00",",,W,2400",,,"52",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-19","0.00",",,W,2400",,,"53",",,W","24",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-20","0.00",",,W,2400",,,"54",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-21","0.00",",,W,2400",,,"56",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-22","0.00",",,W,2400",,,"60",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-23","0.00",",,W,2400",,,"58",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-24","0.00",",,W,2400",,,"52",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-25","0.00",",,W,2400",,,"52",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-26","0.00","T,,W,2400",,,"57",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-27","0.03",",,W,2400",,,"52",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-28","0.03",",,W,2400",,,"55",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-29","0.00",",,W,2400",,,"56",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-04-30","0.00",",,W,2400",,,"55",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-01","0.00",",,W,2400",,,"53",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-02","0.00",",,W,2400",,,"53",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-03","0.00",",,W,2400",,,"61",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-04","0.00",",,W,2400",,,"57",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-05","0.00",",,W,2400",,,"60",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-06","0.00",",,W,2400",,,"61",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-07","0.00",",,W,2400",,,"53",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-08","0.00","T,,W,2400",,,"61",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-09","0.00","T,,W,2400",,,"58",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-10","0.00","T,,W,2400",,,"64",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-11","0.00","T,,W,2400",,,"67",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-12","0.00",",,W,2400",,,"67",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-13","0.19",",,W,2400",,,"58",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-14","0.20",",,W,2400",,,"48",",,W","38",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-15","0.00",",,W,2400",,,"66",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-16","0.00",",,W,2400",,,"68",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-17","0.00","T,,W,2400",,,"58",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-18","0.00","T,,W,2400",,,"57",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-19","0.00",",,W,2400",,,"55",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-20","0.00",",,W,2400",,,"60",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-21","0.05",",,W,2400",,,"51",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-22","0.08",",,W,2400",,,"58",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-23","0.05",",,W,2400",,,"57",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-24","0.12",",,W,2400",,,"53",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-25","0.08",",,W,2400",,,"55",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-26","0.00",",,W,2400",,,"54",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-27","0.00",",,W,2400",,,"52",",,W","38",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-28","0.00","T,,W,2400",,,"53",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-29","0.14",",,W,2400",,,"55",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-30","0.00",",,W,2400",,,"62",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-05-31","0.00",",,W,2400",,,"72",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-01","0.00",",,W,2400",,,"76",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-02","0.00",",,W,2400",,,"68",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-03","0.00",",,W,2400",,,"69",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-04","0.00","T,,W,2400",,,"59",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-05","0.24",",,W,2400",,,"60",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-06","0.00",",,W,2400",,,"65",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-07","0.00","T,,W,2400",,,"64",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-08","0.00","T,,W,2400",,,"64",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-09","0.00",",,W,2400",,,"71",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-10","0.01",",,W,2400",,,"61",",,W","53",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-11","0.00",",,W,2400",,,"64",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-12","0.01",",,W,2400",,,"55",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-13","0.11",",,W,2400",,,"58",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-14","0.22",",,W,2400",,,"63",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-15","0.00","T,,W,2400",,,"66",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-16","0.00",",,W,2400",,,"70",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-17","0.01",",,W,2400",,,"68",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-18","0.00","T,,W,2400",,,"65",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-19","0.06",",,W,2400",,,"64",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-20","0.33",",,W,2400",,,"57",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-21","0.01",",,W,2400",,,"59",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-22","0.01",",,W,2400",,,"60",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-23","0.00",",,W,2400",,,"58",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-24","0.05",",,W,2400",,,"66",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-25","0.00",",,W,2400",,,"72",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-26","0.00","T,,W,2400",,,"67",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-27","0.00",",,W,2400",,,"62",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-28","0.00",",,W,2400",,,"66",",,W","53",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-29","0.00","T,,W,2400",,,"61",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-06-30","0.01",",,W,2400",,,"68",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-01","0.05",",,W,2400",,,"68",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-02","0.36",",,W,2400",,,"59",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-03","0.10",",,W,2400",,,"57",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-04","0.00",",,W,2400",,,"64",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-05","0.00",",,W,2400",,,"73",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-06","0.00","T,,W,2400",,,"75",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-07","0.28",",,W,2400",,,"67",",,W","53",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-08","0.89",",,W,2400",,,"56",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-09","0.00",",,W,2400",,,"66",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-10","0.03",",,W,2400",,,"63",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-11","0.00","T,,W,2400",,,"64",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-12","0.00",",,W,2400",,,"76",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-13","0.04",",,W,2400",,,"74",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-14","0.03",",,W,2400",,,"71",",,W","58",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-15","0.00",",,W,2400",,,"71",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-16","0.00",",,W,2400",,,"68",",,W","55",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-17","0.00",",,W,2400",,,"62",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-18","0.03",",,W,2400",,,"63",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-19","0.00",",,W,2400",,,"63",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-20","0.00",",,W,2400",,,"71",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-21","0.00",",,W,2400",,,"73",",,W","53",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-22","0.00",",,W,2400",,,"76",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-23","0.00",",,W,2400",,,"77",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-24","0.01",",,W,2400",,,"69",",,W","56",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-25","0.10",",,W,2400",,,"59",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-26","0.02",",,W,2400",,,"66",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-27","0.11",",,W,2400",,,"66",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-28","0.05",",,W,2400",,,"65",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-29","0.00","T,,W,2400",,,"65",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-30","0.00","T,,W,2400",,,"73",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-07-31","0.05",",,W,2400",,,"69",",,W","55",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-01","0.00","T,,W,2400",,,"65",",,W","56",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-02","0.16",",,W,2400",,,"62",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-03","0.06",",,W,2400",,,"64",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-04","0.00",",,W,2400",,,"73",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-05","0.00",",,W,2400",,,"77",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-06","0.00",",,W,2400",,,"74",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-07","0.00",",,W,2400",,,"70",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-08","0.00",",,W,2400",,,"71",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-09","0.00","T,,W,2400",,,"67",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-10","0.04",",,W,2400",,,"68",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-11","0.09",",,W,2400",,,"57",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-12","0.62",",,W,2400",,,"57",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-13","0.26",",,W,2400",,,"56",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-14","0.00",",,W,2400",,,"64",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-15","0.11",",,W,2400",,,"65",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-16","0.05",",,W,2400",,,"54",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-17","0.08",",,W,2400",,,"59",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-18","0.09",",,W,2400",,,"57",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-19","0.02",",,W,2400",,,"60",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-20","0.05",",,W,2400",,,"54",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-21","0.02",",,W,2400",,,"58",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-22","0.49",",,W,2400",,,"69",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-23","0.04",",,W,2400",,,"60",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-24","0.00",",,W,2400",,,"59",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-25","0.00","T,,W,2400",,,"60",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-26","0.00","T,,W,2400",,,"62",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-27","0.00",",,W,2400",,,"65",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-28","0.00","T,,W,2400",,,"63",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-29","0.11",",,W,2400",,,"61",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-30","0.00",",,W,2400",,,"62",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-08-31","0.00",",,W,2400",,,"55",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-01","0.05",",,W,2400",,,"55",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-02","0.00",",,W,2400",,,"58",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-03","0.00",",,W,2400",,,"60",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-04","0.01",",,W,2400",,,"65",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-05","0.53",",,W,2400",,,"63",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-06","0.00","T,,W,2400",,,"60",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-07","0.00","T,,W,2400",,,"56",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-08","0.00",",,W,2400",,,"58",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-09","0.07",",,W,2400",,,"57",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-10","0.25",",,W,2400",,,"57",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-11","0.05",",,W,2400",,,"59",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-12","0.04",",,W,2400",,,"59",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-13","0.02",",,W,2400",,,"59",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-14","0.00","T,,W,2400",,,"55",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-15","0.04",",,W,2400",,,"58",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-16","0.01",",,W,2400",,,"56",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-17","0.00","T,,W,2400",,,"59",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-18","0.10",",,W,2400",,,"52",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-19","0.02",",,W,2400",,,"57",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-20","0.00",",,W,2400",,,"51",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-21","0.20",",,W,2400",,,"53",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-22","0.25",",,W,2400",,,"53",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-23","0.00","T,,W,2400",,,"56",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-24","0.03",",,W,2400",,,"56",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-25","0.00",",,W,2400",,,"55",",,W","38",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-26","0.00","T,,W,2400",,,"53",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-27","0.04",",,W,2400",,,"57",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-28","0.01",",,W,2400",,,"58",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-29","0.06",",,W,2400",,,"53",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-09-30","0.00",",,W,2400",,,"55",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-01","0.00",",,W,2400",,,"55",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-02","0.00",",,W,2400",,,"59",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-03","0.05",",,W,2400",,,"56",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-04","0.14",",,W,2400",,,"50",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-05","0.07",",,W,2400",,,"51",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-06","0.00","T,,W,2400",,,"48",",,W","38",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-07","0.01",",,W,2400",,,"52",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-08","0.01",",,W,2400",,,"48",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-09","0.00","T,,W,2400",,,"49",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-10","0.02",",,W,2400",,,"44",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-11","0.01",",,W,2400",,,"50",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-12","0.27",",,W,2400",,,"49",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-13","0.46",",,W,2400",,,"46",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-14","0.00",",,W,2400",,,"41",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-15","0.00",",,W,2400",,,"38",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-16","0.00",",,W,2400",,,"37",",,W","22",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-17","0.00","T,,W,2400",,,"36",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-18","0.00",",,W,2400",,,"35",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-19","0.00",",,W,2400",,,"33",",,W","15",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-20","0.00",",,W,2400",,,"27",",,W","12",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-21","0.02",",,W,2400",,,"29",",,W","17",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-22","0.02",",,W,2400",,,"32",",,W","18",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-23","0.00","T,,W,2400",,,"33",",,W","18",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-24","0.00",",,W,2400",,,"41",",,W","23",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-25","0.00",",,W,2400",,,"49",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-26","0.00","T,,W,2400",,,"50",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-27","0.07",",,W,2400",,,"44",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-28","0.00",",,W,2400",,,"41",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-29","0.34",",,W,2400",,,"47",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-30","0.48",",,W,2400",,,"47",",,W","38",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-10-31","0.01",",,W,2400",,,"40",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-01","0.00",",,W,2400",,,"35",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-02","0.00",",,W,2400",,,"32",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-03","0.00","T,,W,2400",,,"31",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-04","0.00",",,W,2400",,,"28",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-05",,,,,"33",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-06","0.00",",,W,2400",,,"37",",,W","24",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-07","0.00",",,W,2400",,,"36",",,W","15",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-08","0.00",",,W,2400",,,"27",",,W","15",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-09",,,,,"25",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-10","0.00",",,W,2400",,,"26",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-11","0.00",",,W,2400",,,"31",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-12","0.00",",,W,2400",,,"21",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-13","0.00",",,W,2400",,,"33",",,W","2",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-14","0.00",",,W,2400",,,"34",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-15","0.00",",,W,2400",,,"33",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-16",,,,,"22",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-17","0.00",",,W,2400",,,"19",",,W","12",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-18","0.00",",,W,2400",,,"17",",,W","4",",,W"
